Radiation Energy,Intensity
KeV,counts
0.8379746999999999,0.0
1.6759493999999997,0.0
2.5139241,0.0
3.3518987999999994,0.0
4.1898735,0.0
5.027848199999999,14.333333333333334
5.8658229,54.333333333333336
6.703797599999999,54.0
7.541772300000001,46.0
8.379747,45.666666666666664
9.2177217,51.666666666666664
10.0556964,50.333333333333336
10.8936711,45.666666666666664
11.7316458,52.0
12.5696205,50.0
13.407595199999998,52.0
14.2455699,51.333333333333336
15.083544600000002,53.666666666666664
15.9215193,51.666666666666664
16.759494,56.666666666666664
17.5974687,65.33333333333333
18.4354434,54.0
19.2734181,47.333333333333336
20.1113928,41.666666666666664
20.9493675,53.666666666666664
21.7873422,49.666666666666664
22.6253169,52.666666666666664
23.4632916,58.666666666666664
24.301266299999998,44.666666666666664
25.139241,56.666666666666664
25.9772157,60.0
26.815190399999995,65.33333333333333
27.6531651,55.333333333333336
28.4911398,60.666666666666664
29.3291145,55.666666666666664
30.167089200000003,58.666666666666664
31.0050639,66.66666666666667
31.8430386,60.666666666666664
32.6810133,60.0
33.518988,60.0
34.3569627,61.333333333333336
35.1949374,58.666666666666664
36.0329121,53.0
36.8708868,57.666666666666664
37.7088615,55.333333333333336
38.5468362,52.333333333333336
39.3848109,56.0
40.2227856,59.0
41.0607603,50.333333333333336
41.898735,52.666666666666664
42.7367097,48.333333333333336
43.5746844,49.0
44.412659100000006,49.666666666666664
45.2506338,52.0
46.0886085,51.333333333333336
46.9265832,55.666666666666664
47.7645579,61.666666666666664
48.602532599999996,52.0
49.4405073,57.666666666666664
50.278482,50.0
51.11645669999999,59.333333333333336
51.9544314,52.666666666666664
52.7924061,57.666666666666664
53.63038079999999,58.333333333333336
54.4683555,56.0
55.3063302,54.333333333333336
56.1443049,44.0
56.9822796,56.333333333333336
57.82025430000001,54.0
58.658229,50.0
59.4962037,51.666666666666664
60.334178400000006,53.333333333333336
61.1721531,54.0
62.0101278,53.333333333333336
62.8481025,56.666666666666664
63.6860772,49.666666666666664
64.5240519,57.333333333333336
65.3620266,57.0
66.2000013,58.666666666666664
67.037976,55.0
67.87595069999999,60.666666666666664
68.7139254,56.666666666666664
69.5519001,59.0
70.3898748,58.0
71.22784949999999,52.333333333333336
72.0658242,57.0
72.9037989,57.333333333333336
73.7417736,58.666666666666664
74.57974829999999,57.333333333333336
75.417723,52.666666666666664
76.2556977,64.0
77.0936724,61.666666666666664
77.93164709999999,62.0
78.7696218,57.666666666666664
79.6075965,61.666666666666664
80.44557119999999,52.666666666666664
81.2835459,68.66666666666667
82.1215206,57.666666666666664
82.9594953,54.666666666666664
83.79746999999999,64.66666666666667
84.6354447,60.0
85.4734194,59.666666666666664
86.31139409999999,58.333333333333336
87.14936879999999,56.666666666666664
87.9873435,58.333333333333336
88.82531820000001,58.0
89.6632929,62.666666666666664
90.5012676,48.333333333333336
91.33924229999998,54.0
92.177217,57.333333333333336
93.0151917,60.0
93.8531664,53.666666666666664
94.6911411,50.666666666666664
95.5291158,58.333333333333336
96.3670905,54.666666666666664
97.20506519999999,50.333333333333336
98.0430399,54.333333333333336
98.8810146,56.0
99.71898930000002,55.666666666666664
100.556964,55.666666666666664
101.3949387,55.666666666666664
102.23291339999999,59.333333333333336
103.0708881,55.0
103.9088628,51.0
104.74683750000001,56.0
105.5848122,55.666666666666664
106.4227869,55.333333333333336
107.26076159999998,58.666666666666664
108.0987363,52.666666666666664
108.936711,49.666666666666664
109.7746857,56.333333333333336
110.6126604,52.333333333333336
111.4506351,48.0
112.2886098,50.333333333333336
113.12658449999999,56.666666666666664
113.9645592,59.0
114.8025339,53.0
115.64050860000002,58.0
116.4784833,57.333333333333336
117.316458,53.0
118.15443269999999,51.666666666666664
118.9924074,49.333333333333336
119.8303821,48.666666666666664
120.66835680000001,46.666666666666664
121.5063315,56.666666666666664
122.3443062,48.333333333333336
123.18228089999998,55.666666666666664
124.0202556,48.0
124.8582303,48.0
125.696205,60.666666666666664
126.5341797,56.0
127.3721544,50.333333333333336
128.2101291,53.0
129.0481038,55.0
129.8860785,53.0
130.7240532,48.666666666666664
131.5620279,58.0
132.4000026,55.0
133.23797729999998,50.333333333333336
134.075952,53.0
134.9139267,57.666666666666664
135.75190139999998,51.333333333333336
136.5898761,53.666666666666664
137.4278508,54.0
138.2658255,48.666666666666664
139.1038002,52.333333333333336
139.94177489999998,51.333333333333336
140.7797496,56.333333333333336
141.6177243,60.0
142.45569899999998,51.0
143.2936737,50.0
144.1316484,58.666666666666664
144.9696231,45.333333333333336
145.8075978,57.666666666666664
146.6455725,63.666666666666664
147.4835472,61.0
148.3215219,54.333333333333336
149.15949659999998,55.666666666666664
149.9974713,54.333333333333336
150.835446,57.0
151.67342069999998,53.333333333333336
152.5113954,46.666666666666664
153.3493701,52.333333333333336
154.1873448,52.333333333333336
155.0253195,53.0
155.86329419999998,52.666666666666664
156.7012689,55.0
157.5392436,66.0
158.37721829999998,61.0
159.215193,49.666666666666664
160.0531677,54.666666666666664
160.89114239999998,54.0
161.7291171,55.666666666666664
162.5670918,54.666666666666664
163.4050665,49.333333333333336
164.2430412,61.666666666666664
165.08101589999998,62.333333333333336
165.9189906,57.333333333333336
166.7569653,58.333333333333336
167.59493999999998,49.666666666666664
168.4329147,56.333333333333336
169.2708894,56.666666666666664
170.1088641,59.0
170.9468388,56.0
171.7848135,46.333333333333336
172.62278819999997,58.0
173.4607629,57.0
174.29873759999998,59.0
175.1367123,60.0
175.974687,60.333333333333336
176.81266169999995,55.666666666666664
177.65063640000002,54.666666666666664
178.48861109999999,53.666666666666664
179.3265858,47.333333333333336
180.1645605,51.0
181.0025352,50.333333333333336
181.8405099,54.0
182.67848459999996,52.333333333333336
183.51645930000004,56.333333333333336
184.354434,53.666666666666664
185.1924087,63.666666666666664
186.0303834,53.333333333333336
186.8683581,55.666666666666664
187.7063328,53.333333333333336
188.54430749999997,61.666666666666664
189.3822822,60.333333333333336
190.2202569,54.666666666666664
191.0582316,60.0
191.8962063,59.333333333333336
192.734181,54.0
193.57215570000002,62.333333333333336
194.41013039999999,53.0
195.2481051,58.666666666666664
196.0860798,49.333333333333336
196.9240545,56.333333333333336
197.7620292,56.666666666666664
198.60000389999996,63.666666666666664
199.43797860000004,58.0
200.2759533,57.333333333333336
201.113928,54.0
201.9519027,56.666666666666664
202.7898774,53.0
203.6278521,59.666666666666664
204.46582679999997,59.333333333333336
205.3038015,60.333333333333336
206.1417762,54.333333333333336
206.9797509,54.0
207.8177256,66.0
208.6557003,68.33333333333333
209.49367500000002,74.0
210.33164969999999,60.0
211.1696244,62.0
212.0075991,67.66666666666667
212.8455738,71.0
213.6835485,67.33333333333333
214.52152319999996,70.33333333333333
215.35949790000004,70.33333333333333
216.1974726,72.33333333333333
217.0354473,77.33333333333333
217.873422,69.66666666666667
218.7113967,73.0
219.5493714,71.66666666666667
220.38734609999997,84.0
221.2253208,79.33333333333333
222.0632955,69.33333333333333
222.9012702,84.33333333333333
223.7392449,85.33333333333333
224.5772196,75.66666666666667
225.41519430000002,81.33333333333333
226.25316899999999,81.66666666666667
227.0911437,73.0
227.9291184,84.0
228.7670931,85.33333333333333
229.6050678,87.33333333333333
230.44304249999996,78.0
231.28101720000004,78.0
232.1189919,69.0
232.9569666,82.0
233.7949413,78.33333333333333
234.632916,71.33333333333333
235.4708907,80.0
236.30886539999997,85.33333333333333
237.1468401,74.0
237.9848148,83.66666666666667
238.8227895,77.0
239.6607642,85.0
240.4987389,65.33333333333333
241.33671360000002,84.0
242.17468829999999,80.66666666666667
243.012663,78.33333333333333
243.8506377,69.0
244.6886124,67.0
245.5265871,84.0
246.36456179999996,76.66666666666667
247.20253650000004,74.33333333333333
248.0405112,90.66666666666667
248.8784859,83.33333333333333
249.7164606,81.66666666666667
250.5544353,73.66666666666667
251.39241,72.33333333333333
252.23038469999997,62.666666666666664
253.0683594,80.33333333333333
253.9063341,73.0
254.7443088,70.33333333333333
255.5822835,81.0
256.4202582,76.33333333333333
257.2582329,75.0
258.0962076,72.0
258.9341823,74.33333333333333
259.772157,69.0
260.6101317,65.66666666666667
261.4481064,71.66666666666667
262.2860811,71.33333333333333
263.1240558,66.33333333333333
263.9620305,65.66666666666667
264.8000052,70.66666666666667
265.6379799,63.0
266.4759546,65.0
267.3139293,65.0
268.151904,66.0
268.9898787,68.66666666666667
269.8278534,62.333333333333336
270.6658281,64.66666666666667
271.5038028,64.33333333333333
272.3417775,64.33333333333333
273.1797522,68.33333333333333
274.0177269,66.66666666666667
274.8557016,57.333333333333336
275.6936763,60.666666666666664
276.531651,67.33333333333333
277.3696257,63.0
278.2076004,64.33333333333333
279.0455751,67.0
279.8835498,67.0
280.7215245,64.66666666666667
281.5594992,60.0
282.3974739,68.33333333333333
283.2354486,64.33333333333333
284.0734233,62.666666666666664
284.911398,62.333333333333336
285.7493727,62.666666666666664
286.5873474,61.333333333333336
287.4253221,63.333333333333336
288.2632968,59.666666666666664
289.1012715,65.66666666666667
289.9392462,60.666666666666664
290.7772209,61.333333333333336
291.6151956,57.0
292.4531703,60.666666666666664
293.291145,64.33333333333333
294.1291197,56.666666666666664
294.9670944,59.666666666666664
295.8050691,66.0
296.6430438,60.666666666666664
297.4810185,58.333333333333336
298.3189932,64.33333333333333
299.1569679,64.33333333333333
299.9949426,71.0
300.8329173,62.666666666666664
301.670892,63.666666666666664
302.5088667,68.33333333333333
303.3468414,60.666666666666664
304.1848161,58.0
305.0227908,61.0
305.8607655,49.0
306.6987402,61.333333333333336
307.5367149,58.666666666666664
308.3746896,54.0
309.2126643,61.666666666666664
310.050639,59.0
310.8886137,53.666666666666664
311.7265884,55.0
312.5645631,57.0
313.4025378,62.666666666666664
314.2405125,60.666666666666664
315.0784872,59.0
315.9164619,49.0
316.7544366,55.333333333333336
317.5924113,52.333333333333336
318.430386,59.0
319.2683607,62.666666666666664
320.1063354,62.0
320.9443101,52.333333333333336
321.7822848,59.0
322.6202595,49.666666666666664
323.4582342,49.0
324.2962089,59.0
325.1341836,58.0
325.9721583,63.666666666666664
326.810133,54.0
327.6481077,60.333333333333336
328.4860824,55.0
329.3240571,56.333333333333336
330.1620318,61.0
331.0000065,58.666666666666664
331.8379812,52.333333333333336
332.6759559,68.0
333.5139306,51.666666666666664
334.3519053,52.333333333333336
335.18988,54.333333333333336
336.0278547,50.666666666666664
336.8658294,55.666666666666664
337.7038041,53.666666666666664
338.5417788,56.0
339.3797535,51.333333333333336
340.2177282,57.333333333333336
341.0557029,54.666666666666664
341.8936776,47.333333333333336
342.7316523,48.0
343.569627,58.0
344.4076017,55.666666666666664
345.24557639999995,52.666666666666664
346.0835511,54.666666666666664
346.9215258,56.666666666666664
347.7595005,54.333333333333336
348.5974752,56.666666666666664
349.4354498999999,66.33333333333333
350.2734246,58.666666666666664
351.1113993000001,48.0
351.949374,65.33333333333333
352.7873487,50.666666666666664
353.6253234,56.666666666666664
354.4632981,54.666666666666664
355.30127280000005,48.333333333333336
356.1392475,55.666666666666664
356.97722219999997,57.333333333333336
357.8151969,57.333333333333336
358.6531716,46.666666666666664
359.4911463,56.666666666666664
360.329121,51.666666666666664
