0.8379747	0
1.6759494	0
2.5139240999999997	0
3.3518988	0
4.1898735	0
5.027848199999999	15
5.8658228999999995	57
6.7037976	49
7.5417723	38
8.379747	48
9.2177217	41
10.055696399999999	47
10.893671099999999	35
11.731645799999999	44
12.5696205	48
13.4075952	44
14.2455699	54
15.0835446	41
15.9215193	49
16.759494	52
17.5974687	68
18.4354434	52
19.2734181	50
20.111392799999997	44
20.949367499999997	50
21.787342199999998	43
22.625316899999998	57
23.463291599999998	51
24.301266299999998	45
25.139241	45
25.9772157	57
26.8151904	60
27.6531651	52
28.4911398	61
29.3291145	52
30.1670892	58
31.0050639	58
31.8430386	62
32.6810133	71
33.518988	55
34.3569627	67
35.1949374	55
36.0329121	53
36.8708868	63
37.7088615	54
38.5468362	38
39.3848109	59
40.222785599999995	55
41.0607603	56
41.898734999999995	50
42.7367097	46
43.574684399999995	47
44.4126591	63
45.250633799999996	46
46.0886085	50
46.926583199999996	54
47.7645579	65
48.602532599999996	47
49.4405073	43
50.278482	45
51.1164567	58
51.9544314	49
52.7924061	59
53.6303808	49
54.468355499999994	54
55.3063302	56
56.144304899999995	32
56.9822796	63
57.820254299999995	50
58.658229	56
59.496203699999995	48
60.3341784	51
61.172153099999996	53
62.0101278	46
62.848102499999996	53
63.6860772	48
64.5240519	61
65.3620266	54
66.2000013	62
67.037976	51
67.87595069999999	74
68.7139254	54
69.5519001	57
70.3898748	66
71.22784949999999	63
72.0658242	54
72.9037989	58
73.7417736	51
74.57974829999999	56
75.417723	52
76.2556977	70
77.0936724	53
77.93164709999999	60
78.7696218	56
79.6075965	64
80.44557119999999	65
81.2835459	67
82.1215206	71
82.9594953	53
83.79746999999999	60
84.6354447	60
85.4734194	48
86.3113941	53
87.14936879999999	65
87.9873435	65
88.8253182	59
89.6632929	62
90.50126759999999	53
91.3392423	53
92.177217	55
93.0151917	52
93.85316639999999	49
94.6911411	45
95.5291158	53
96.36709049999999	53
97.20506519999999	52
98.0430399	53
98.8810146	54
99.71898929999999	62
100.556964	65
101.3949387	62
102.2329134	70
103.07088809999999	53
103.9088628	64
104.7468375	51
105.5848122	57
106.42278689999999	59
107.2607616	54
108.0987363	49
108.93671099999999	43
109.77468569999999	48
110.6126604	47
111.4506351	44
112.28860979999999	52
113.12658449999999	66
113.9645592	67
114.8025339	53
115.64050859999999	62
116.4784833	65
117.316458	53
118.1544327	55
118.99240739999999	51
119.8303821	44
120.6683568	50
121.50633149999999	55
122.34430619999999	50
123.1822809	49
124.0202556	51
124.85823029999999	47
125.69620499999999	71
126.5341797	57
127.3721544	47
128.2101291	50
129.0481038	61
129.8860785	55
130.7240532	54
131.5620279	69
132.4000026	50
133.23797729999998	49
134.075952	50
134.9139267	64
135.75190139999998	41
136.5898761	55
137.4278508	51
138.2658255	52
139.1038002	52
139.94177489999998	58
140.7797496	53
141.6177243	60
142.45569899999998	55
143.2936737	42
144.1316484	53
144.9696231	43
145.8075978	59
146.6455725	68
147.4835472	58
148.3215219	49
149.15949659999998	54
149.9974713	52
150.835446	51
151.67342069999998	67
152.5113954	50
153.3493701	56
154.1873448	51
155.0253195	54
155.86329419999998	55
156.7012689	46
157.5392436	68
158.37721829999998	59
159.215193	57
160.0531677	59
160.89114239999998	54
161.7291171	46
162.5670918	60
163.4050665	55
164.2430412	56
165.08101589999998	55
165.9189906	57
166.7569653	65
167.59493999999998	50
168.4329147	46
169.2708894	66
170.1088641	57
170.9468388	56
171.78481349999998	58
172.6227882	60
173.4607629	63
174.29873759999998	53
175.1367123	63
175.974687	60
176.81266169999998	52
177.6506364	61
178.48861109999999	51
179.3265858	48
180.1645605	56
181.00253519999998	42
181.8405099	57
182.6784846	60
183.51645929999998	46
184.354434	51
185.1924087	62
186.0303834	53
186.8683581	46
187.70633279999998	48
188.5443075	58
189.3822822	63
190.22025689999998	53
191.0582316	53
191.8962063	53
192.73418099999998	53
193.5721557	63
194.41013039999999	48
195.2481051	56
196.0860798	57
196.92405449999998	52
197.7620292	57
198.6000039	63
199.43797859999998	60
200.2759533	57
201.113928	47
201.95190269999998	55
202.7898774	58
203.62785209999998	54
204.4658268	65
205.3038015	60
206.14177619999998	51
206.9797509	45
207.8177256	60
208.65570029999998	75
209.493675	64
210.33164969999999	57
211.1696244	55
212.0075991	77
212.84557379999998	73
213.6835485	64
214.5215232	65
215.35949789999998	66
216.1974726	71
217.0354473	96
217.87342199999998	60
218.7113967	81
219.54937139999998	82
220.3873461	102
221.2253208	68
222.06329549999998	70
222.9012702	83
223.7392449	69
224.57721959999998	76
225.4151943	86
226.25316899999999	79
227.0911437	62
227.9291184	90
228.76709309999998	86
229.6050678	90
230.4430425	70
231.28101719999998	80
232.1189919	68
232.9569666	67
233.79494129999998	83
234.632916	71
235.47089069999998	77
236.3088654	79
237.1468401	75
237.98481479999998	85
238.8227895	84
239.6607642	81
240.49873889999998	66
241.3367136	86
242.17468829999999	85
243.01266299999997	81
243.8506377	61
244.68861239999998	68
245.5265871	69
246.3645618	60
247.20253649999998	70
248.0405112	91
248.8784859	90
249.71646059999998	80
250.5544353	87
251.39240999999998	74
252.2303847	67
253.0683594	87
253.90633409999998	64
254.7443088	67
255.5822835	81
256.4202582	74
257.2582329	67
258.0962076	56
258.9341823	87
259.772157	67
260.6101317	74
261.4481064	67
262.2860811	84
263.1240558	62
263.96203049999997	66
264.8000052	59
265.6379799	63
266.47595459999997	64
267.3139293	59
268.151904	70
268.98987869999996	61
269.8278534	69
270.6658281	59
271.50380279999996	47
272.3417775	61
273.1797522	66
274.0177269	53
274.8557016	46
275.6936763	53
276.531651	62
277.3696257	63
278.2076004	55
279.0455751	68
279.88354979999997	74
280.7215245	61
281.5594992	68
282.39747389999997	55
283.2354486	69
284.0734233	57
284.91139799999996	54
285.7493727	68
286.5873474	63
287.42532209999996	64
288.2632968	68
289.1012715	72
289.9392462	64
290.7772209	59
291.6151956	52
292.4531703	68
293.291145	66
294.1291197	59
294.9670944	71
295.80506909999997	65
296.6430438	52
297.4810185	53
298.31899319999997	62
299.1569679	59
