Radiation Energy,Intensity
KeV,counts
0.8379746999999999,0.0
1.6759493999999997,0.0
2.5139241,0.0
3.3518987999999994,0.0
4.1898735,0.0
5.027848199999999,23.0
5.8658229,82.66666666666667
6.703797599999999,86.66666666666667
7.541772300000001,78.66666666666667
8.379747,76.0
9.2177217,72.0
10.0556964,73.66666666666667
10.8936711,70.0
11.7316458,82.33333333333333
12.5696205,77.66666666666667
13.407595199999998,84.33333333333333
14.2455699,77.33333333333333
15.083544600000002,75.33333333333333
15.9215193,67.0
16.759494,86.66666666666667
17.5974687,72.0
18.4354434,73.33333333333333
19.2734181,78.0
20.1113928,76.0
20.9493675,82.66666666666667
21.7873422,83.33333333333333
22.6253169,83.66666666666667
23.4632916,78.66666666666667
24.301266299999998,69.33333333333333
25.139241,87.33333333333333
25.9772157,82.0
26.815190399999995,99.0
27.6531651,92.0
28.4911398,91.33333333333333
29.3291145,109.33333333333333
30.167089200000003,106.66666666666667
31.0050639,100.0
31.8430386,111.33333333333333
32.6810133,108.0
33.518988,92.33333333333333
34.3569627,96.0
35.1949374,95.66666666666667
36.0329121,94.33333333333333
36.8708868,87.33333333333333
37.7088615,89.66666666666667
38.5468362,98.33333333333333
39.3848109,80.33333333333333
40.2227856,86.66666666666667
41.0607603,79.0
41.898735,84.0
42.7367097,75.0
43.5746844,82.33333333333333
44.412659100000006,75.66666666666667
45.2506338,80.0
46.0886085,74.0
46.9265832,78.0
47.7645579,78.0
48.602532599999996,86.0
49.4405073,83.0
50.278482,83.66666666666667
51.11645669999999,79.0
51.9544314,76.66666666666667
52.7924061,84.0
53.63038079999999,84.66666666666667
54.4683555,80.0
55.3063302,74.0
56.1443049,74.33333333333333
56.9822796,71.33333333333333
57.82025430000001,79.0
58.658229,86.0
59.4962037,84.66666666666667
60.334178400000006,79.0
61.1721531,96.66666666666667
62.0101278,87.33333333333333
62.8481025,79.0
63.6860772,83.66666666666667
64.5240519,83.66666666666667
65.3620266,69.0
66.2000013,78.33333333333333
67.037976,82.0
67.87595069999999,92.0
68.7139254,84.66666666666667
69.5519001,88.0
70.3898748,93.33333333333333
71.22784949999999,91.66666666666667
72.0658242,80.66666666666667
72.9037989,83.33333333333333
73.7417736,93.0
74.57974829999999,93.0
75.417723,94.0
76.2556977,90.66666666666667
77.0936724,95.0
77.93164709999999,93.66666666666667
78.7696218,93.33333333333333
79.6075965,96.0
80.44557119999999,105.33333333333333
81.2835459,105.0
82.1215206,100.33333333333333
82.9594953,93.66666666666667
83.79746999999999,98.0
84.6354447,98.0
85.4734194,87.66666666666667
86.31139409999999,92.66666666666667
87.14936879999999,83.0
87.9873435,78.33333333333333
88.82531820000001,84.33333333333333
89.6632929,93.33333333333333
90.5012676,94.66666666666667
91.33924229999998,85.0
92.177217,81.0
93.0151917,80.66666666666667
93.8531664,91.0
94.6911411,73.0
95.5291158,77.33333333333333
96.3670905,93.33333333333333
97.20506519999999,78.33333333333333
98.0430399,78.66666666666667
98.8810146,76.33333333333333
99.71898930000002,85.33333333333333
100.556964,80.0
101.3949387,80.66666666666667
102.23291339999999,75.33333333333333
103.0708881,74.66666666666667
103.9088628,77.66666666666667
104.74683750000001,80.66666666666667
105.5848122,88.33333333333333
106.4227869,89.66666666666667
107.26076159999998,72.33333333333333
108.0987363,74.66666666666667
108.936711,72.33333333333333
109.7746857,66.0
110.6126604,73.33333333333333
111.4506351,68.66666666666667
112.2886098,72.33333333333333
113.12658449999999,79.33333333333333
113.9645592,70.33333333333333
114.8025339,78.66666666666667
115.64050860000002,74.33333333333333
116.4784833,71.33333333333333
117.316458,78.66666666666667
118.15443269999999,75.66666666666667
118.9924074,75.66666666666667
119.8303821,76.66666666666667
120.66835680000001,92.33333333333333
121.5063315,70.66666666666667
122.3443062,81.0
123.18228089999998,75.66666666666667
124.0202556,77.66666666666667
124.8582303,81.0
125.696205,71.66666666666667
126.5341797,87.33333333333333
127.3721544,74.0
128.2101291,75.0
129.0481038,70.0
129.8860785,75.66666666666667
130.7240532,78.33333333333333
131.5620279,78.33333333333333
132.4000026,76.66666666666667
133.23797729999998,70.66666666666667
134.075952,75.33333333333333
134.9139267,77.0
135.75190139999998,70.0
136.5898761,81.0
137.4278508,76.0
138.2658255,78.66666666666667
139.1038002,84.0
139.94177489999998,82.33333333333333
140.7797496,86.66666666666667
141.6177243,68.33333333333333
142.45569899999998,82.33333333333333
143.2936737,81.66666666666667
144.1316484,68.0
144.9696231,83.33333333333333
145.8075978,72.0
146.6455725,74.66666666666667
147.4835472,72.0
148.3215219,78.66666666666667
149.15949659999998,72.0
149.9974713,77.0
150.835446,84.33333333333333
151.67342069999998,71.66666666666667
152.5113954,76.0
153.3493701,66.0
154.1873448,85.66666666666667
155.0253195,76.33333333333333
155.86329419999998,76.66666666666667
156.7012689,72.33333333333333
157.5392436,83.0
158.37721829999998,73.66666666666667
159.215193,81.0
160.0531677,68.66666666666667
160.89114239999998,81.0
161.7291171,71.66666666666667
162.5670918,81.33333333333333
163.4050665,83.0
164.2430412,75.33333333333333
165.08101589999998,80.0
165.9189906,79.33333333333333
166.7569653,82.0
167.59493999999998,82.0
168.4329147,74.0
169.2708894,89.33333333333333
170.1088641,84.33333333333333
170.9468388,86.66666666666667
171.7848135,93.66666666666667
172.62278819999997,90.0
173.4607629,79.0
174.29873759999998,89.0
175.1367123,95.0
175.974687,93.66666666666667
176.81266169999995,98.0
177.65063640000002,96.0
178.48861109999999,96.66666666666667
179.3265858,100.33333333333333
180.1645605,103.33333333333333
181.0025352,92.0
181.8405099,104.66666666666667
182.67848459999996,94.66666666666667
183.51645930000004,100.66666666666667
184.354434,106.0
185.1924087,99.0
186.0303834,96.66666666666667
186.8683581,108.33333333333333
187.7063328,108.33333333333333
188.54430749999997,101.66666666666667
189.3822822,103.33333333333333
190.2202569,102.33333333333333
191.0582316,93.0
191.8962063,104.66666666666667
192.734181,92.66666666666667
193.57215570000002,109.66666666666667
194.41013039999999,101.0
195.2481051,99.33333333333333
196.0860798,103.33333333333333
196.9240545,90.66666666666667
197.7620292,96.66666666666667
198.60000389999996,103.33333333333333
199.43797860000004,95.0
200.2759533,99.0
201.113928,97.33333333333333
201.9519027,104.33333333333333
202.7898774,96.33333333333333
203.6278521,89.33333333333333
204.46582679999997,100.66666666666667
205.3038015,98.33333333333333
206.1417762,99.33333333333333
206.9797509,94.0
207.8177256,100.33333333333333
208.6557003,91.66666666666667
209.49367500000002,98.33333333333333
210.33164969999999,88.33333333333333
211.1696244,101.66666666666667
212.0075991,92.0
212.8455738,99.66666666666667
213.6835485,92.33333333333333
214.52152319999996,82.33333333333333
215.35949790000004,95.66666666666667
216.1974726,97.0
217.0354473,99.0
217.873422,88.0
218.7113967,99.33333333333333
219.5493714,88.33333333333333
220.38734609999997,92.33333333333333
221.2253208,97.66666666666667
222.0632955,88.33333333333333
222.9012702,91.66666666666667
223.7392449,95.0
224.5772196,82.0
225.41519430000002,82.0
226.25316899999999,85.0
227.0911437,87.33333333333333
227.9291184,87.66666666666667
228.7670931,79.33333333333333
229.6050678,85.33333333333333
230.44304249999996,91.66666666666667
231.28101720000004,81.33333333333333
232.1189919,98.0
232.9569666,81.33333333333333
233.7949413,73.0
234.632916,87.0
235.4708907,85.66666666666667
236.30886539999997,82.0
237.1468401,77.0
237.9848148,81.66666666666667
238.8227895,78.0
239.6607642,83.0
240.4987389,84.0
241.33671360000002,89.66666666666667
242.17468829999999,90.0
243.012663,81.0
243.8506377,87.33333333333333
244.6886124,85.0
245.5265871,76.66666666666667
246.36456179999996,80.66666666666667
247.20253650000004,83.66666666666667
248.0405112,79.33333333333333
248.8784859,82.33333333333333
249.7164606,75.66666666666667
250.5544353,79.33333333333333
251.39241,75.0
252.23038469999997,90.0
253.0683594,85.33333333333333
253.9063341,74.0
254.7443088,87.33333333333333
255.5822835,66.66666666666667
256.4202582,79.66666666666667
257.2582329,70.66666666666667
258.0962076,77.33333333333333
258.9341823,74.66666666666667
259.772157,72.33333333333333
260.6101317,73.33333333333333
261.4481064,77.33333333333333
262.2860811,74.33333333333333
263.1240558,64.66666666666667
263.9620305,72.0
264.8000052,65.33333333333333
265.6379799,83.0
266.4759546,72.33333333333333
267.3139293,77.33333333333333
268.151904,80.0
268.9898787,73.66666666666667
269.8278534,62.333333333333336
270.6658281,74.33333333333333
271.5038028,73.0
272.3417775,72.33333333333333
273.1797522,65.0
274.0177269,69.66666666666667
274.8557016,73.33333333333333
275.6936763,67.66666666666667
276.531651,66.33333333333333
277.3696257,67.33333333333333
278.2076004,67.66666666666667
279.0455751,72.33333333333333
279.8835498,69.33333333333333
280.7215245,73.0
281.5594992,74.0
282.3974739,64.33333333333333
283.2354486,64.33333333333333
284.0734233,73.66666666666667
284.911398,65.66666666666667
285.7493727,72.66666666666667
286.5873474,71.33333333333333
287.4253221,72.0
288.2632968,66.33333333333333
289.1012715,66.33333333333333
289.9392462,76.33333333333333
290.7772209,64.0
291.6151956,67.0
292.4531703,63.333333333333336
293.291145,71.0
294.1291197,75.66666666666667
294.9670944,72.0
295.8050691,72.0
296.6430438,63.0
297.4810185,66.33333333333333
298.3189932,70.66666666666667
299.1569679,67.33333333333333
299.9949426,64.66666666666667
300.8329173,66.66666666666667
301.670892,59.0
302.5088667,72.0
303.3468414,68.0
304.1848161,75.0
305.0227908,75.33333333333333
305.8607655,76.33333333333333
306.6987402,71.0
307.5367149,62.333333333333336
308.3746896,71.33333333333333
309.2126643,62.333333333333336
310.050639,67.66666666666667
310.8886137,62.666666666666664
311.7265884,67.33333333333333
312.5645631,72.66666666666667
313.4025378,66.66666666666667
314.2405125,66.66666666666667
315.0784872,63.333333333333336
315.9164619,68.0
316.7544366,69.33333333333333
317.5924113,76.33333333333333
318.430386,59.333333333333336
319.2683607,68.66666666666667
320.1063354,76.33333333333333
320.9443101,66.66666666666667
321.7822848,61.333333333333336
322.6202595,62.666666666666664
323.4582342,68.33333333333333
324.2962089,66.66666666666667
325.1341836,61.0
325.9721583,64.33333333333333
326.810133,51.666666666666664
327.6481077,64.33333333333333
328.4860824,60.666666666666664
329.3240571,69.33333333333333
330.1620318,62.666666666666664
331.0000065,68.66666666666667
331.8379812,55.0
332.6759559,56.0
333.5139306,62.666666666666664
334.3519053,53.0
335.18988,61.0
336.0278547,61.0
336.8658294,54.0
337.7038041,53.333333333333336
338.5417788,57.333333333333336
339.3797535,48.333333333333336
340.2177282,52.333333333333336
341.0557029,50.333333333333336
341.8936776,48.333333333333336
342.7316523,46.333333333333336
343.569627,50.666666666666664
344.4076017,49.0
345.24557639999995,45.666666666666664
346.0835511,49.666666666666664
346.9215258,45.666666666666664
347.7595005,46.333333333333336
348.5974752,36.0
349.4354498999999,41.666666666666664
350.2734246,45.0
351.1113993000001,44.333333333333336
351.949374,37.333333333333336
352.7873487,44.0
353.6253234,40.333333333333336
354.4632981,39.666666666666664
355.30127280000005,36.666666666666664
356.1392475,39.0
356.97722219999997,40.666666666666664
357.8151969,27.666666666666668
358.6531716,37.0
359.4911463,36.0
360.329121,34.0
361.16709569999995,29.0
362.0050704,36.333333333333336
362.8430451,35.0
